age,education,day,month,y,duration
35,tertiary,9,mar,yes,139
37,primary,17,apr,no,153
57,secondary,23,jul,no,165
34,secondary,6,may,no,192
21,secondary,4,oct,no,5
36,secondary,17,jun,no,228
57,unknown,12,jun,no,344
52,secondary,21,nov,no,268
23,primary,21,may,no,1161
53,primary,2,jun,no,217
40,primary,14,may,no,173
55,secondary,5,feb,no,33
31,secondary,28,may,no,95
51,tertiary,29,jul,no,204
28,secondary,22,jul,no,188
57,tertiary,19,jun,no,453
30,secondary,25,aug,no,73
32,tertiary,22,aug,no,119
40,tertiary,9,sep,no,263
31,primary,8,may,no,226
36,tertiary,16,jul,no,254
43,secondary,18,jun,no,67
49,secondary,13,may,no,95
38,secondary,16,jun,no,35
30,secondary,8,jul,no,1046
29,primary,29,jan,no,80
31,primary,15,may,no,266
37,secondary,2,feb,no,167
29,secondary,19,may,no,314
61,tertiary,6,oct,no,125
41,secondary,8,may,no,197
31,secondary,15,may,no,454
27,secondary,25,feb,yes,416
31,tertiary,21,may,no,165
46,secondary,6,aug,no,131
46,tertiary,5,may,no,98
56,secondary,30,jan,no,16
52,tertiary,20,nov,no,36
34,tertiary,15,may,no,149
32,tertiary,10,sep,no,107
42,secondary,8,may,no,144
57,secondary,2,feb,no,87
51,secondary,20,nov,no,96
39,secondary,23,jul,no,281
35,secondary,11,may,no,195
57,secondary,19,jun,no,824
42,secondary,26,may,no,258
31,secondary,15,may,no,237
55,tertiary,2,jun,no,128
27,tertiary,15,jun,yes,188
25,secondary,8,apr,no,216
47,tertiary,11,aug,no,133
33,tertiary,18,aug,no,79
46,secondary,18,nov,no,109
30,primary,9,may,no,135
34,tertiary,20,may,no,185
47,secondary,29,jan,no,489
31,secondary,6,aug,no,165
57,primary,18,may,no,8
46,tertiary,20,nov,no,284
59,primary,12,may,no,370
36,primary,19,jun,no,71
30,tertiary,18,jul,no,94
31,secondary,13,aug,no,202
33,secondary,29,jan,no,369
33,secondary,20,nov,no,207
40,tertiary,2,jun,yes,596
45,primary,19,jun,no,36
38,primary,14,may,no,87
37,secondary,18,jun,no,94
42,secondary,21,jul,no,177
41,secondary,28,jul,no,157
36,tertiary,9,jun,no,411
29,tertiary,28,may,yes,473
53,secondary,4,feb,no,20
46,secondary,7,may,no,485
37,tertiary,29,jan,no,128
34,tertiary,20,aug,no,129
39,primary,9,jun,no,161
43,secondary,7,jul,no,89
60,primary,6,jun,no,70
57,primary,15,jul,no,210
47,tertiary,21,aug,no,71
42,secondary,9,jun,no,948
34,tertiary,18,nov,no,67
47,unknown,28,aug,no,21
46,secondary,5,may,no,28
61,tertiary,1,oct,no,99
59,primary,28,jul,no,40
58,tertiary,22,jul,no,209
48,secondary,14,may,no,364
59,secondary,28,jul,no,247
32,tertiary,30,mar,no,253
32,secondary,18,may,no,134
36,secondary,31,jul,no,55
40,secondary,19,may,no,174
29,secondary,13,may,no,360
33,secondary,7,may,yes,261
47,secondary,3,feb,no,193
48,tertiary,18,nov,no,67
30,secondary,4,aug,yes,250
51,primary,8,aug,no,82
44,secondary,19,may,no,66
40,tertiary,13,aug,no,832
41,secondary,15,jul,no,135
53,tertiary,24,jul,no,223
33,secondary,13,aug,no,78
27,secondary,3,jun,no,604
33,tertiary,6,may,no,124
54,secondary,17,jun,no,89
32,secondary,23,may,no,348
46,secondary,7,aug,yes,429
45,tertiary,13,aug,yes,393
28,secondary,3,jun,no,161
49,secondary,5,aug,yes,211
33,secondary,29,may,no,42
41,tertiary,17,nov,no,60
31,tertiary,26,may,yes,1272
31,tertiary,9,jun,yes,163
56,primary,5,jun,no,315
42,secondary,30,may,no,70
23,primary,12,jun,no,39
32,tertiary,22,apr,yes,545
38,primary,7,jul,yes,370
37,secondary,30,may,no,224
46,tertiary,21,nov,no,104
49,secondary,31,jul,no,66
58,unknown,15,may,no,75
58,secondary,31,jul,no,60
35,secondary,15,may,no,177
32,secondary,16,jul,no,298
42,secondary,11,feb,yes,456
42,secondary,6,may,no,364
48,secondary,4,may,yes,361
25,secondary,28,may,no,209
41,tertiary,29,jul,no,95
41,primary,6,jun,no,113
57,unknown,21,nov,no,585
47,secondary,29,jul,no,114
64,unknown,7,sep,no,289
41,secondary,13,may,yes,954
44,secondary,20,apr,no,87
49,tertiary,4,feb,no,117
56,secondary,5,feb,no,11
30,tertiary,3,jun,no,59
34,secondary,26,aug,no,603
28,secondary,23,may,no,293
43,primary,14,may,no,131
52,tertiary,9,aug,no,145
28,tertiary,17,apr,no,93
27,secondary,9,feb,no,176
56,secondary,15,jul,no,80
37,unknown,31,jul,no,47
28,secondary,18,jul,no,277
31,secondary,14,may,no,180
59,secondary,11,aug,no,108
25,secondary,29,apr,yes,305
37,tertiary,7,aug,no,420
44,secondary,8,may,no,257
31,secondary,3,apr,no,219
37,secondary,19,aug,no,119
55,tertiary,25,aug,no,57
33,tertiary,7,may,no,463
36,tertiary,25,jul,no,1269
48,tertiary,29,jul,no,863
45,primary,10,jul,no,156
27,unknown,29,jan,no,129
51,secondary,20,aug,no,168
58,primary,11,jun,no,103
37,secondary,7,may,no,336
35,tertiary,30,may,no,166
38,secondary,6,jun,no,247
29,tertiary,7,may,no,103
25,tertiary,7,jul,no,366
33,tertiary,10,feb,no,208
33,secondary,12,may,no,212
37,secondary,19,jun,no,104
26,secondary,13,may,no,213
58,tertiary,13,aug,no,76
59,secondary,27,aug,no,27
33,secondary,20,apr,no,104
46,secondary,14,may,no,217
29,secondary,21,may,no,623
26,primary,23,jun,yes,670
59,tertiary,11,jun,no,647
36,secondary,23,may,no,242
49,secondary,28,jan,no,90
52,primary,6,jun,no,235
50,secondary,4,aug,no,209
38,secondary,5,may,no,75
53,primary,18,may,no,248
51,secondary,4,feb,no,318
39,secondary,30,jan,no,107
34,tertiary,18,nov,yes,596
46,secondary,15,apr,yes,282
59,primary,30,jul,no,87
45,tertiary,30,jan,no,125
30,secondary,29,jul,no,197
21,primary,29,oct,yes,445
35,secondary,31,jul,no,372
59,unknown,22,aug,no,146
39,tertiary,29,jul,no,110
50,tertiary,15,may,no,348
38,secondary,6,jun,no,430
45,primary,13,aug,no,211
42,tertiary,9,feb,no,21
61,unknown,29,jul,yes,349
59,secondary,12,may,no,139
36,tertiary,18,jun,no,443
41,secondary,6,may,no,29
35,primary,16,jun,no,193
34,secondary,20,may,no,203
26,tertiary,6,sep,no,164
54,tertiary,8,aug,no,420
58,tertiary,5,aug,no,68
66,tertiary,29,oct,yes,106
39,tertiary,16,jun,no,353
60,unknown,14,aug,no,503
60,secondary,13,mar,yes,296
51,secondary,20,apr,no,76
42,secondary,5,may,no,227
27,secondary,18,may,no,143
37,primary,7,may,no,166
54,secondary,5,feb,no,81
47,secondary,29,aug,no,367
31,unknown,5,feb,no,425
39,primary,1,jul,no,165
46,secondary,12,may,no,91
41,secondary,5,may,no,335
32,tertiary,9,feb,no,13
50,secondary,31,jul,no,649
59,secondary,13,aug,no,121
26,tertiary,30,jan,no,169
38,tertiary,6,may,no,60
44,tertiary,23,jul,no,497
53,secondary,23,jul,no,336
50,secondary,28,aug,no,131
31,tertiary,5,jun,yes,207
36,tertiary,5,jun,no,317
42,secondary,20,nov,no,75
50,tertiary,28,jan,no,326
55,secondary,25,may,no,176
52,unknown,12,jun,no,58
50,secondary,13,aug,no,104
55,secondary,6,may,no,262
33,tertiary,5,feb,no,193
29,secondary,30,jan,no,510
35,secondary,18,may,no,7
46,primary,2,feb,no,173
47,secondary,16,may,no,184
32,primary,23,may,no,23
31,tertiary,28,jun,no,150
49,tertiary,5,aug,yes,875
48,unknown,5,feb,no,134
31,tertiary,11,aug,no,127
31,secondary,30,apr,no,264
45,unknown,13,oct,no,75
44,secondary,5,may,no,151
47,secondary,21,jul,no,105
22,tertiary,16,jun,no,119
39,secondary,11,aug,yes,175
29,tertiary,2,feb,yes,125
43,primary,5,jun,no,86
55,primary,21,nov,no,124
39,tertiary,9,may,no,324
36,tertiary,23,jul,no,127
30,secondary,18,may,no,10
39,secondary,14,may,no,166
45,secondary,18,nov,no,187
33,secondary,13,aug,no,212
41,primary,17,jul,no,17
32,primary,19,nov,no,244
26,secondary,3,jul,no,149
46,tertiary,2,feb,no,215
37,tertiary,5,feb,yes,345
29,secondary,16,may,no,140
77,secondary,13,aug,no,766
32,tertiary,21,may,yes,860
40,secondary,5,may,no,67
32,secondary,28,may,no,71
50,tertiary,9,jun,no,103
34,secondary,5,may,no,184
54,tertiary,3,jul,no,188
31,tertiary,3,feb,no,114
47,secondary,17,jun,yes,556
45,tertiary,28,aug,no,14
37,primary,16,jun,no,103
40,primary,7,may,no,171
49,secondary,27,aug,no,219
50,primary,9,may,no,237
32,tertiary,26,aug,no,107
33,tertiary,7,may,no,118
31,secondary,26,may,no,223
53,secondary,19,aug,no,80
53,tertiary,27,aug,no,95
41,secondary,21,jul,no,108
24,secondary,13,may,no,125
30,secondary,9,jul,no,364
32,secondary,23,may,no,253
26,secondary,3,feb,no,110
42,secondary,29,aug,no,82
34,secondary,26,aug,no,90
31,tertiary,26,may,no,299
32,secondary,27,may,no,214
34,secondary,5,may,no,165
62,secondary,28,aug,yes,162
37,unknown,9,jul,no,366
35,tertiary,24,jul,no,265
49,secondary,4,jun,no,84
43,tertiary,18,aug,no,36
36,secondary,11,aug,no,268
29,secondary,15,jul,no,126
31,primary,14,may,no,113
48,secondary,5,feb,no,62
36,secondary,8,may,no,289
57,secondary,14,may,no,16
39,tertiary,22,jul,no,77
51,primary,20,aug,no,65
40,secondary,20,nov,no,1855
58,secondary,3,jun,no,80
38,secondary,17,apr,no,204
49,tertiary,22,aug,no,205
28,secondary,8,jul,no,82
40,secondary,31,jul,no,369
42,secondary,28,aug,no,121
35,tertiary,17,apr,no,204
33,secondary,8,may,no,112
35,secondary,2,jun,no,369
57,tertiary,12,aug,no,116
48,secondary,5,may,no,306
40,secondary,14,may,no,125
32,tertiary,22,jul,no,151
58,tertiary,21,nov,yes,850
51,secondary,29,aug,no,8
40,secondary,3,jun,yes,406
49,secondary,9,jun,no,626
30,tertiary,30,jul,no,76
56,unknown,29,aug,no,96
48,secondary,28,aug,no,143
28,secondary,26,may,no,362
52,secondary,8,jul,no,310
55,tertiary,28,jul,no,154
36,tertiary,3,feb,no,22
31,tertiary,6,feb,no,9
27,secondary,11,jul,no,321
41,secondary,19,jun,yes,1135
36,secondary,7,apr,no,103
39,tertiary,27,aug,no,116
21,primary,4,jun,no,139
27,secondary,4,jun,no,172
34,secondary,2,jun,no,189
42,tertiary,8,oct,no,113
34,tertiary,20,may,no,77
38,tertiary,17,nov,no,167
52,unknown,5,aug,no,88
37,secondary,2,jun,no,88
33,secondary,18,may,no,214
31,tertiary,3,jun,yes,411
58,primary,28,jul,no,122
34,primary,18,nov,no,63
35,secondary,29,jan,no,55
48,primary,23,jul,no,212
46,secondary,17,apr,no,365
39,tertiary,19,nov,no,147
48,secondary,30,apr,yes,271
39,primary,14,may,no,185
46,tertiary,12,jun,no,153
83,tertiary,8,mar,yes,659
58,primary,21,jul,no,106
47,primary,20,apr,no,222
46,secondary,12,aug,no,542
36,tertiary,14,may,no,113
28,tertiary,28,jul,no,73
32,secondary,28,may,no,545
26,secondary,28,may,no,713
43,secondary,6,may,no,448
42,secondary,17,nov,no,560
39,tertiary,27,may,no,87
38,secondary,16,jun,no,119
32,primary,20,may,no,142
29,secondary,26,may,no,407
31,tertiary,21,aug,no,45
36,secondary,17,aug,no,80
52,primary,20,jun,no,29
41,tertiary,5,aug,yes,837
27,tertiary,26,jul,no,9
57,secondary,25,jun,no,195
31,tertiary,20,apr,no,156
33,tertiary,19,nov,no,1435
57,primary,19,nov,no,152
52,secondary,20,nov,no,72
52,secondary,13,aug,yes,404
40,secondary,16,apr,no,340
51,secondary,21,nov,no,80
57,secondary,5,jun,no,331
36,secondary,8,jul,no,85
82,primary,7,jul,yes,429
23,tertiary,31,jul,no,350
32,secondary,16,may,no,134
60,primary,27,oct,no,83
47,unknown,21,nov,no,501
38,tertiary,6,aug,no,224
42,secondary,20,nov,no,153
56,primary,5,may,no,212
49,primary,7,jul,yes,388
38,secondary,25,jul,no,172
42,tertiary,3,apr,no,285
43,unknown,16,jun,no,90
27,tertiary,28,may,no,335
35,secondary,11,jul,no,165
57,primary,8,aug,no,86
33,secondary,3,feb,no,18
43,tertiary,29,jul,no,228
36,primary,20,apr,no,15
45,primary,31,jul,no,83
50,tertiary,12,jun,no,582
23,tertiary,18,may,no,259
33,secondary,13,may,no,147
47,secondary,8,may,no,182
40,secondary,19,jun,no,102
33,secondary,28,jul,no,301
32,secondary,21,nov,no,253
35,secondary,12,aug,no,64
42,tertiary,21,nov,no,98
54,primary,17,nov,no,71
48,secondary,8,may,no,266
32,secondary,22,aug,no,313
25,secondary,2,nov,no,85
50,tertiary,21,nov,no,124
33,tertiary,19,nov,no,570
40,secondary,5,may,no,99
48,secondary,3,feb,no,369
40,secondary,20,nov,no,99
37,primary,6,may,no,112
51,tertiary,10,jul,no,412
28,tertiary,14,may,no,43
26,tertiary,6,apr,no,156
51,secondary,17,nov,no,35
38,tertiary,5,jun,no,17
37,secondary,30,may,no,122
43,tertiary,29,may,no,138
34,tertiary,11,jul,no,439
29,secondary,19,jun,no,155
48,primary,9,may,no,752
53,secondary,5,may,no,48
59,primary,6,jun,no,247
47,primary,15,jul,no,162
48,secondary,16,apr,no,433
32,tertiary,5,feb,yes,550
30,tertiary,3,jun,no,220
22,secondary,15,may,yes,859
53,secondary,19,aug,no,695
57,primary,29,jul,no,178
35,primary,4,jun,no,60
22,secondary,2,apr,no,108
54,tertiary,21,may,yes,828
58,primary,11,jun,no,199
30,secondary,14,may,yes,566
53,secondary,21,aug,no,82
53,secondary,31,jul,no,79
31,tertiary,29,jan,no,93
40,secondary,7,may,no,263
36,secondary,28,may,no,89
47,secondary,2,feb,no,112
59,secondary,5,feb,no,79
34,secondary,12,jun,no,52
51,unknown,28,may,yes,560
33,tertiary,23,jul,no,107
29,secondary,14,may,no,241
30,tertiary,21,nov,yes,710
59,secondary,22,may,no,320
32,primary,30,jan,no,445
36,secondary,21,may,no,261
42,secondary,4,feb,no,394
31,secondary,20,nov,no,293
35,secondary,26,may,no,147
27,secondary,22,may,yes,449
48,secondary,14,may,no,146
37,secondary,24,jun,no,11
27,secondary,6,feb,no,280
39,secondary,20,nov,no,149
30,primary,29,may,no,52
41,secondary,28,aug,no,260
38,tertiary,10,feb,no,64
38,primary,2,feb,no,218
42,unknown,31,jul,no,41
49,secondary,9,jun,no,135
42,tertiary,18,aug,no,75
42,secondary,30,may,no,149
50,tertiary,9,may,no,388
27,secondary,2,jun,no,360
37,tertiary,6,jun,no,143
44,secondary,23,jul,no,56
49,secondary,6,may,no,260
46,unknown,19,jun,no,177
47,secondary,20,jun,no,15
41,secondary,30,may,no,84
32,secondary,23,may,no,109
49,secondary,29,may,no,162
31,secondary,2,feb,no,133
59,primary,25,aug,no,62
53,secondary,2,jul,yes,25
51,tertiary,5,may,no,138
56,tertiary,6,jun,no,463
33,secondary,20,may,no,274
36,secondary,20,aug,no,15
26,tertiary,23,mar,yes,415
43,tertiary,14,jul,yes,1062
35,secondary,30,may,no,123
48,secondary,17,jun,no,314
40,secondary,16,may,no,171
40,secondary,18,nov,no,166
27,tertiary,20,may,no,66
56,primary,17,nov,no,673
27,secondary,26,may,no,265
35,tertiary,21,nov,no,109
60,primary,18,aug,no,393
42,secondary,19,jun,no,405
35,secondary,2,feb,no,115
37,tertiary,17,jun,no,136
43,secondary,17,nov,no,181
35,unknown,16,jun,no,169
24,primary,15,may,no,129
46,tertiary,20,nov,no,118
62,tertiary,6,jul,yes,270
42,secondary,29,jul,no,305
57,primary,22,aug,no,164
55,secondary,11,may,no,190
28,secondary,22,may,no,135
50,secondary,21,nov,no,35
52,tertiary,17,nov,no,96
49,secondary,4,aug,no,91
45,tertiary,23,jul,no,163
32,primary,27,may,no,776
34,secondary,23,may,no,353
52,tertiary,30,apr,yes,917
29,secondary,10,jul,no,171
35,tertiary,28,aug,no,46
80,primary,4,may,yes,209
46,secondary,28,may,no,232
37,secondary,23,may,no,90
29,secondary,26,may,no,469
45,secondary,25,aug,no,119
70,primary,11,feb,no,82
49,primary,13,aug,no,269
31,primary,19,may,no,97
31,secondary,13,may,no,907
36,tertiary,28,jul,no,428
34,secondary,21,may,no,369
45,tertiary,2,jun,no,177
29,tertiary,18,may,no,81
28,secondary,11,jun,no,198
33,primary,13,may,no,262
32,secondary,23,may,no,139
36,secondary,15,may,no,205
44,secondary,16,may,no,471
29,secondary,2,jun,no,267
30,secondary,4,sep,yes,316
42,tertiary,21,jul,no,179
51,tertiary,2,jun,no,193
50,primary,3,feb,no,116
24,secondary,16,may,no,320
62,tertiary,13,oct,no,78
35,secondary,19,jun,no,461
60,primary,22,jul,yes,1193
34,tertiary,28,jan,no,55
29,secondary,4,jun,no,109
48,tertiary,12,feb,yes,262
42,tertiary,23,may,no,25
30,tertiary,15,may,no,223
44,secondary,26,jul,yes,423
37,tertiary,6,jun,no,377
31,secondary,11,may,no,227
54,primary,12,aug,no,128
39,unknown,15,may,no,23
38,tertiary,19,nov,no,108
26,tertiary,23,jul,no,252
35,secondary,31,jul,no,123
45,secondary,6,may,no,195
54,secondary,15,may,no,367
34,primary,18,may,no,98
32,secondary,5,feb,no,52
45,primary,8,may,no,162
54,tertiary,26,may,no,145
43,secondary,28,jan,no,383
44,tertiary,5,feb,yes,1960
31,tertiary,22,jul,no,318
30,tertiary,3,jul,no,194
45,secondary,8,jul,no,711
32,tertiary,20,apr,no,148
33,tertiary,22,jul,no,65
60,secondary,29,jun,yes,265
46,secondary,26,aug,no,153
36,tertiary,14,oct,no,183
31,secondary,7,may,no,193
34,secondary,7,may,no,219
39,secondary,20,nov,no,333
57,secondary,28,jan,no,935
46,tertiary,13,may,no,54
29,secondary,20,apr,no,204
52,secondary,10,mar,yes,436
48,secondary,14,may,no,126
34,tertiary,16,may,no,125
59,tertiary,16,jul,no,60
50,primary,21,jul,no,445
42,unknown,17,jun,no,61
38,secondary,12,may,yes,1531
28,secondary,1,jun,yes,154
39,secondary,20,may,no,216
27,tertiary,31,aug,yes,160
31,secondary,20,nov,no,627
34,primary,5,feb,no,173
30,secondary,5,may,no,92
39,unknown,4,feb,no,64
36,tertiary,21,nov,no,14
35,tertiary,20,apr,no,17
36,secondary,10,jul,no,226
76,primary,4,feb,yes,429
53,secondary,23,jul,no,145
38,secondary,12,may,no,184
27,tertiary,25,may,no,281
39,primary,11,jul,no,117
27,unknown,11,jun,no,240
43,tertiary,24,feb,no,145
49,secondary,19,may,no,58
38,secondary,7,may,no,154
42,secondary,28,aug,no,11
42,unknown,30,jul,no,73
57,secondary,8,jul,no,132
44,secondary,17,nov,yes,1077
56,secondary,3,jul,yes,353
36,secondary,17,apr,no,87
23,secondary,18,may,no,42
45,secondary,5,jun,no,127
57,secondary,11,may,no,133
46,secondary,11,aug,no,53
52,primary,8,may,no,334
37,secondary,20,may,no,215
32,secondary,20,may,no,64
46,secondary,20,jul,no,296
33,primary,18,nov,no,679
48,secondary,21,nov,no,150
38,secondary,13,may,yes,937
59,secondary,30,jul,yes,761
36,tertiary,16,apr,no,127
59,secondary,29,jul,no,101
36,tertiary,8,jul,no,476
24,secondary,5,may,no,204
39,secondary,9,jul,no,175
36,unknown,5,jun,no,131
48,tertiary,13,may,no,60
44,secondary,8,may,no,128
29,secondary,18,jun,no,164
40,primary,23,may,yes,1015
32,secondary,13,may,no,272
54,unknown,14,apr,no,94
35,secondary,31,jul,no,5
55,tertiary,28,jul,no,246
46,secondary,30,may,no,96
55,tertiary,24,jun,no,56
32,secondary,29,aug,no,185
31,secondary,20,apr,no,21
54,tertiary,29,may,no,230
48,tertiary,6,aug,no,68
35,secondary,9,may,no,134
44,secondary,30,apr,no,192
47,tertiary,29,jan,no,191
60,secondary,20,aug,no,70
25,secondary,16,nov,no,124
39,tertiary,17,jun,no,85
40,tertiary,14,dec,no,263
34,tertiary,10,jul,no,129
49,secondary,5,may,no,50
47,secondary,9,jul,no,289
38,tertiary,16,apr,no,444
38,secondary,11,jul,no,891
33,secondary,18,nov,no,160
45,secondary,31,jul,no,175
33,secondary,24,jul,no,379
40,secondary,9,jul,no,145
34,secondary,19,aug,no,91
39,tertiary,31,jul,no,255
40,tertiary,13,may,no,95
42,secondary,13,may,no,133
33,tertiary,19,nov,no,311
56,secondary,6,aug,no,113
45,tertiary,16,mar,no,104
27,secondary,29,jan,no,394
60,secondary,6,jun,no,105
25,tertiary,24,jul,no,281
49,primary,19,may,no,400
36,tertiary,22,aug,no,101
86,primary,14,jul,yes,247
36,secondary,29,may,no,103
42,unknown,11,jul,no,342
60,tertiary,12,may,no,243
33,tertiary,20,may,no,434
36,primary,16,apr,no,114
47,primary,19,nov,no,662
58,tertiary,9,jun,no,136
26,secondary,5,may,no,54
45,secondary,18,nov,no,233
35,tertiary,4,aug,no,311
47,secondary,31,jul,no,437
27,tertiary,15,feb,yes,205
39,tertiary,18,jun,no,567
41,tertiary,30,apr,no,179
40,tertiary,3,apr,no,235
27,secondary,17,jul,no,114
49,tertiary,29,jan,no,145
30,tertiary,20,aug,no,605
41,secondary,9,jun,no,229
53,secondary,2,feb,no,228
56,primary,16,jun,no,211
50,unknown,20,jun,no,17
39,secondary,5,jun,no,251
26,tertiary,6,feb,yes,984
42,secondary,22,may,yes,324
56,unknown,18,jun,no,1812
53,secondary,21,may,no,150
28,secondary,4,jun,no,236
45,secondary,5,may,no,808
32,tertiary,21,aug,no,159
45,secondary,5,may,no,193
59,primary,25,jul,no,1368
38,secondary,4,feb,no,93
43,primary,17,jun,no,179
47,primary,20,aug,no,138
28,tertiary,5,feb,no,137
31,primary,12,may,no,256
59,tertiary,10,nov,no,4918
49,secondary,13,oct,no,404
49,tertiary,31,jul,yes,1212
21,secondary,4,oct,no,9
29,secondary,5,jun,no,471
35,secondary,28,jul,yes,699
35,secondary,13,may,no,419
36,secondary,29,jul,no,114
44,secondary,11,aug,no,48
53,secondary,23,mar,yes,115
28,secondary,9,feb,no,70
56,unknown,11,aug,no,179
41,primary,10,jul,no,439
31,tertiary,19,aug,no,155
30,primary,9,may,no,409
46,secondary,26,oct,no,87
67,tertiary,2,jul,no,844
44,tertiary,20,nov,no,51
62,secondary,15,apr,yes,389
33,tertiary,13,may,no,124
32,tertiary,3,feb,no,188
58,primary,25,jul,no,188
23,secondary,14,may,no,183
41,tertiary,21,nov,no,110
35,secondary,30,apr,yes,616
41,tertiary,4,may,no,54
59,tertiary,30,jul,no,70
39,tertiary,11,aug,no,77
38,tertiary,13,may,no,244
32,secondary,8,may,no,21
40,secondary,18,nov,no,175
28,secondary,15,jul,no,355
46,secondary,28,jul,no,302
53,secondary,12,mar,yes,80
45,secondary,21,nov,no,470
43,primary,28,jan,no,412
56,primary,17,jun,no,548
42,secondary,12,may,yes,955
44,secondary,13,may,no,342
23,secondary,10,mar,no,56
52,secondary,7,may,no,120
42,secondary,20,apr,no,181
46,secondary,7,aug,no,96
35,tertiary,20,aug,yes,195
33,tertiary,13,may,no,23
36,secondary,9,jul,no,225
41,secondary,8,may,no,462
29,secondary,28,jul,no,234
67,tertiary,21,oct,no,1206
31,tertiary,12,aug,no,220
37,secondary,31,jul,no,74
40,secondary,20,nov,no,190
54,tertiary,19,nov,no,133
52,secondary,11,may,no,131
34,tertiary,15,may,no,160
37,secondary,7,may,no,150
29,secondary,4,jun,yes,563
32,secondary,27,may,no,98
36,unknown,18,nov,no,242
46,tertiary,17,jun,no,564
29,tertiary,18,may,yes,642
44,primary,19,may,no,110
57,tertiary,28,may,yes,648
25,tertiary,7,jul,no,121
22,secondary,18,may,yes,347
32,tertiary,5,aug,no,377
32,primary,17,jul,no,19
37,secondary,13,nov,no,122
57,primary,28,jul,no,1037
31,tertiary,2,feb,no,70
27,secondary,28,may,no,82
35,tertiary,13,aug,yes,394
